863,1385,23.787439,38.046576
865,1385,23.925487,38.033336
866,1385,23.951336,38.014113
867,1385,23.817569,38.021194
870,1385,23.770971,37.990531
870,1385,23.770971,37.990531
872,1385,23.841005,38.131168
874,1385,23.714964,37.954204
876,1385,23.807533,38.045497
879,1385,23.880987,37.989677
882,1385,23.836627,38.125404
883,1385,23.860446,38.019245
884,1385,23.857935,38.008445
885,1385,23.881897,37.990424
887,1385,23.881759,37.990482
888,1385,23.780498,38.078224
892,1385,23.835468,38.043708
893,1385,23.840589,38.133628
895,1385,23.891033,37.936298
896,1385,23.799977,38.098445
897,1385,23.765335,38.112933
898,1385,23.813576,38.011832
899,1385,23.820541,38.109256
900,1385,23.849302,38.141593
901,1385,23.894784,37.910632
903,1385,23.840848,38.131407
905,1385,23.779793,37.976863
906,1385,23.881611,38.003722
908,1385,23.900307,37.955672
910,1385,23.918972,37.869247
912,1385,23.833567,38.121512
913,1385,23.846247,38.143054
915,1385,23.821515,38.013766
916,1385,23.85001,37.989921
917,1385,23.839161,38.113143
920,1385,23.905903,37.967898
