863,623,23.82042,38.109035
862,623,23.88007,37.989021
864,623,23.870334,37.99583
865,623,23.751142,37.975372
866,623,23.881427,37.990134
867,623,23.763603,37.988528
869,623,23.816356,38.086265
870,623,23.808985,38.014552
870,623,23.808985,38.014552
872,623,23.825938,38.10971
873,623,23.876021,37.994059
874,623,23.843647,38.010757
876,623,23.841039,38.131126
878,623,23.767878,38.108725
879,623,23.900483,37.962962
880,623,23.689197,38.071185
882,623,23.739262,38.102385
883,623,23.882345,37.893234
884,623,23.824924,37.846813
885,623,23.854648,38.035419
887,623,23.869782,37.996063
888,623,23.82633,38.06488
889,623,23.735212,38.011947
891,623,23.85959,38.02375
892,623,23.881726,37.991603
893,623,23.840897,38.131263
894,623,23.881799,37.990489
895,623,23.84479,38.028754
896,623,23.832077,38.13964
897,623,23.825714,38.101943
898,623,23.85124,37.980639
899,623,23.838515,38.12939
900,623,23.83585,38.059863
901,623,23.877457,38.007701
903,623,23.789867,38.113517
904,623,23.75275,38.09555
905,623,23.858183,38.006107
906,623,23.798943,37.833992
908,623,24.002296,37.887904
910,623,23.71615,37.957149
912,623,23.890189,38.248249
913,623,23.836454,38.058845
914,623,23.737808,38.048461
915,623,23.83711,38.012237
916,623,24.012689,37.879356
917,623,23.791545,38.092277
918,623,23.765655,38.10749
920,623,23.850175,38.0261
