863,1339,23.753128,38.060641
865,1339,23.864765,37.985931
866,1339,23.88077,38.003272
867,1339,23.833262,38.024958
870,1339,23.87611,37.995273
870,1339,23.87611,37.995273
872,1339,23.840933,38.131259
874,1339,23.875221,37.992233
876,1339,23.829843,38.118583
879,1339,23.865667,37.999107
882,1339,23.765312,38.112346
883,1339,23.84876,38.024997
884,1339,23.862888,37.986728
885,1339,23.884808,38.002211
887,1339,23.790853,38.030516
888,1339,23.846959,38.142299
892,1339,23.869028,37.996474
893,1339,23.840559,38.131878
895,1339,23.766651,37.854148
896,1339,23.85756,38.129623
897,1339,23.788341,38.091411
898,1339,23.90174,38.013439
899,1339,23.776771,38.100883
900,1339,23.782832,38.049166
901,1339,23.956776,37.894481
903,1339,23.77154,38.096073
905,1339,23.873181,37.907756
906,1339,23.882059,37.991176
908,1339,23.820881,38.034583
910,1339,23.880392,37.988887
912,1339,23.840977,38.130961
913,1339,23.840799,38.131297
915,1339,23.85848,38.007106
916,1339,23.886953,37.922462
917,1339,23.84061,38.131659
920,1339,23.811693,38.011432
