863,1286,23.794159,38.126491
865,1286,23.930778,38.03189
866,1286,23.825607,38.030517
867,1286,23.843326,38.027286
870,1286,23.761421,37.987334
870,1286,23.761421,37.987334
872,1286,23.813543,38.103294
874,1286,23.880421,37.989181
876,1286,23.888235,38.100272
879,1286,23.88631,38.001403
882,1286,23.782346,38.079749
883,1286,23.880747,38.00315
884,1286,23.808942,38.04145
885,1286,23.835511,38.050509
887,1286,23.850435,38.026172
888,1286,23.858583,38.120742
892,1286,23.860266,38.016341
893,1286,23.773504,38.07423
895,1286,23.802024,38.017902
896,1286,23.841122,38.13108
897,1286,23.834742,38.122588
898,1286,23.885434,38.003658
899,1286,23.840639,38.131526
900,1286,23.787199,38.084742
901,1286,23.881222,37.990004
903,1286,23.764402,38.097984
905,1286,23.799543,38.00698
906,1286,23.929419,37.97214
908,1286,24.012003,37.883151
910,1286,23.760271,37.883739
912,1286,23.732927,38.037207
913,1286,23.831184,38.118755
915,1286,23.881592,37.988296
916,1286,23.930986,37.874568
917,1286,23.772669,38.056808
920,1286,23.857292,38.010207
