863,425,23.847406,38.113758
862,425,23.879461,37.989097
864,425,23.808748,38.010429
865,425,23.752562,37.978771
866,425,23.766964,37.993342
867,425,23.854308,38.017711
869,425,23.785644,38.084624
870,425,23.786575,38.0013
870,425,23.786575,38.0013
872,425,23.756766,38.101417
873,425,23.822575,38.033156
874,425,23.873232,37.990359
876,425,23.81455,38.102043
878,425,23.76904,38.109
879,425,23.880366,37.98899
880,425,23.525793,38.060958
882,425,23.814787,38.10223
883,425,23.838592,38.046039
884,425,23.856525,38.025626
885,425,23.808205,38.060294
887,425,23.857128,38.033553
888,425,23.826204,38.105014
889,425,23.933594,37.999179
891,425,23.847334,38.022182
892,425,23.980513,38.018546
893,425,23.776485,38.100589
894,425,23.796742,38.091151
895,425,23.816948,38.015017
896,425,23.831291,38.118861
897,425,23.81784,38.088527
898,425,23.857239,38.009517
899,425,23.809271,38.062522
900,425,23.840082,38.130767
901,425,23.866156,37.988193
903,425,23.770227,38.108207
904,425,23.770949,38.107589
905,425,23.87969,37.989238
906,425,23.785141,38.009483
908,425,23.88161,37.990383
910,425,23.687393,38.005214
912,425,23.843697,38.139743
913,425,23.822075,38.066668
914,425,23.840597,38.134868
915,425,23.802524,38.007815
916,425,23.906816,37.868655
917,425,23.806753,38.100806
918,425,23.76879,38.107493
920,425,23.800989,38.007308
921,425,23.874064,37.991576
