863,1255,23.819168,38.082359
865,1255,23.934019,38.022326
866,1255,23.882052,37.991306
867,1255,23.852407,38.025584
870,1255,23.880846,38.002387
870,1255,23.880846,38.002387
872,1255,23.799467,38.022815
874,1255,23.857877,38.008594
876,1255,23.810942,38.068156
879,1255,23.91011,37.868633
882,1255,23.752279,38.094203
883,1255,23.831465,38.026088
884,1255,23.808363,38.060317
885,1255,23.800211,38.01306
887,1255,23.821497,38.042137
888,1255,23.84539,38.139632
892,1255,23.859265,38.007419
893,1255,23.80917,38.06319
895,1255,23.813173,38.016685
896,1255,23.831726,38.119346
897,1255,23.769357,38.072357
898,1255,23.8558,38.006026
899,1255,23.760917,38.11188
900,1255,23.840512,38.130878
901,1255,23.783961,38.027065
903,1255,23.792904,38.123573
905,1255,23.881336,37.990146
906,1255,23.97635,38.01427
908,1255,23.736087,37.968066
910,1255,23.822593,38.033187
912,1255,23.800902,38.09843
913,1255,23.848251,38.129336
915,1255,23.943742,38.002986
916,1255,23.911574,37.868262
917,1255,23.841421,38.126785
920,1255,23.830954,38.026313
