863,372,23.805355,38.082271
862,372,23.877857,37.884406
864,372,23.856546,38.003131
865,372,23.88196,38.003906
866,372,23.797044,38.006015
867,372,23.835031,38.026992
869,372,23.840963,38.131107
870,372,23.870201,38.005439
870,372,23.870201,38.005439
872,372,23.834894,38.042323
873,372,23.860378,38.007239
874,372,23.849924,37.982722
875,372,23.795507,38.018573
876,372,23.80057,38.076141
878,372,23.769579,38.108207
879,372,23.922486,37.96614
880,372,23.548668,38.046294
882,372,23.809905,38.09645
883,372,23.817696,38.012889
884,372,23.848802,37.97961
885,372,23.866471,37.997935
887,372,23.860756,38.012366
888,372,23.801759,38.07574
889,372,23.859514,38.024127
891,372,23.865133,38.01773
892,372,23.87921,37.883888
893,372,23.775572,38.094146
894,372,23.808645,38.06063
895,372,23.848451,37.979682
896,372,23.830848,38.118659
897,372,23.80841,38.049278
898,372,23.902602,37.975585
899,372,23.81205,38.075824
900,372,23.823612,38.098681
901,372,23.837387,38.02962
903,372,23.768717,38.108741
904,372,23.768276,38.109328
905,372,23.868548,37.996822
906,372,23.791611,38.002841
908,372,23.799583,38.01739
910,372,23.685863,38.020709
911,372,23.837915,38.128181
912,372,23.761559,38.069038
913,372,23.853543,38.19387
914,372,23.810703,38.052646
915,372,23.813314,38.016612
916,372,23.910112,37.86859
917,372,23.840044,38.130748
918,372,23.768419,38.107757
920,372,23.761387,37.987277
921,372,23.872844,37.98994
