863,116,23.841171,38.13095
862,116,23.850016,38.018359
864,116,23.854885,38.020004
865,116,23.875979,37.996448
866,116,23.849209,38.024753
867,116,23.849354,37.992675
869,116,23.815321,38.04153
870,116,23.870683,38.005332
870,116,23.870683,38.005332
872,116,23.830666,38.140197
873,116,23.860211,38.013171
874,116,23.810709,38.011272
875,116,23.857446,38.009322
876,116,23.816708,38.105849
878,116,23.768591,38.108757
879,116,23.972088,38.096942
880,116,23.616346,38.065799
882,116,23.841051,38.131049
883,116,23.881331,37.990016
884,116,23.881892,37.990402
885,116,23.975521,38.013312
887,116,23.881236,37.989936
888,116,23.736831,38.044788
889,116,23.819696,38.090099
891,116,23.833786,38.013252
892,116,23.925373,37.883911
893,116,23.732977,38.036471
894,116,23.825355,38.01395
895,116,23.861916,37.973762
896,116,23.894846,38.092304
897,116,23.774811,38.092311
898,116,23.875666,37.991745
899,116,23.841043,38.130935
900,116,23.863867,38.006606
901,116,23.830601,38.02365
903,116,23.768848,38.108821
904,116,23.768462,38.108813
905,116,23.84967,38.020633
906,116,23.763762,37.986182
908,116,23.881784,37.985595
910,116,23.884058,37.935054
911,116,23.829025,38.115184
912,116,23.753939,38.056411
913,116,23.874899,38.24055
914,116,23.77589,38.091552
915,116,23.812669,38.011669
916,116,23.894796,37.90372
917,116,23.780954,38.078723
918,116,23.768332,38.108684
920,116,23.872339,37.995113
921,116,23.908956,37.870452
