863,640,23.817783,38.106521
862,640,23.873307,37.995417
864,640,23.848905,38.020511
865,640,23.762502,37.983321
866,640,23.838619,38.011489
867,640,23.901905,38.015681
869,640,23.797643,38.090267
870,640,23.858013,38.002422
870,640,23.858013,38.002422
872,640,23.841045,38.131099
873,640,23.878101,38.005886
874,640,23.829463,38.013969
876,640,23.808582,38.059085
878,640,23.766075,38.107612
879,640,23.860327,38.012637
880,640,23.690795,38.079959
882,640,23.73343,38.104754
883,640,23.882885,37.892722
884,640,23.863153,37.999538
885,640,23.89306,38.010821
887,640,23.879799,37.989226
888,640,23.82118,38.075568
889,640,23.731232,38.009597
891,640,23.837012,38.029479
892,640,23.833221,38.024802
893,640,23.777592,38.075835
894,640,23.898794,38.003254
895,640,23.853983,37.984542
896,640,23.840637,38.131523
897,640,23.816875,38.10369
898,640,23.808539,38.058578
899,640,23.841032,38.131076
900,640,23.808874,38.095767
901,640,23.850145,38.026061
903,640,23.767984,38.108764
904,640,23.761717,38.078529
905,640,23.860474,38.007228
906,640,23.855696,38.006126
908,640,23.784146,38.00249
910,640,23.850763,37.986247
912,640,23.849448,38.140045
913,640,23.858355,38.120933
914,640,23.81241,38.074199
915,640,23.871088,38.001842
916,640,24.00853,37.884513
917,640,23.83534,38.060894
918,640,23.768647,38.10873
920,640,23.78487,38.009402
