863,72,23.824496,38.098296
862,72,23.796329,38.017863
864,72,23.868208,37.997039
865,72,23.908717,38.002597
866,72,23.844248,38.010639
867,72,23.858147,37.998802
869,72,23.824727,38.09872
870,72,23.794909,38.005126
870,72,23.794909,38.005126
872,72,23.809372,38.088378
873,72,23.893965,38.010894
874,72,23.831538,38.013565
875,72,23.805251,38.018501
876,72,23.730512,38.08718
878,72,23.840839,38.131472
879,72,23.882867,37.987842
880,72,23.726726,38.088493
882,72,23.758787,38.090175
883,72,23.875098,37.992244
884,72,23.833166,38.014301
885,72,23.93153,37.9985
887,72,23.868046,37.99718
888,72,23.840669,38.131789
889,72,23.858187,38.203392
891,72,23.881861,37.990542
892,72,23.875685,37.938723
893,72,23.736306,38.044258
894,72,23.84895,38.009803
895,72,23.853405,37.96802
896,72,23.823071,38.094169
897,72,23.756717,38.061332
898,72,23.875597,37.991844
899,72,23.838503,38.064849
900,72,23.854577,38.138523
901,72,23.772172,38.033374
903,72,23.769039,38.109393
904,72,23.764536,38.106555
905,72,23.870297,37.995788
906,72,23.855604,38.008495
908,72,23.876031,37.984271
910,72,23.906114,37.966704
911,72,23.809246,38.042518
912,72,23.795767,38.096614
913,72,23.840763,38.131477
914,72,23.831615,38.11941
915,72,23.88113,37.990272
916,72,23.880903,37.9897
917,72,23.841017,38.131072
918,72,23.761753,38.105468
920,72,23.874523,37.992564
921,72,23.898863,37.9014
