863,849,23.825773,38.10939
864,849,23.868169,37.997093
865,849,23.832201,38.014835
866,849,23.829868,38.013816
867,849,23.910555,37.968127
870,849,23.827256,38.013965
870,849,23.827256,38.013965
872,849,23.736116,38.103373
874,849,23.856009,38.008354
876,849,23.851518,38.113879
878,849,23.764927,38.104823
879,849,23.836287,38.012667
882,849,23.817516,38.087966
883,849,23.888719,37.932822
884,849,23.874435,37.992637
885,849,23.881497,37.990188
887,849,23.860424,38.007255
888,849,23.844718,38.14117
889,849,23.837576,38.127421
891,849,23.871828,38.015975
892,849,23.872294,37.989787
893,849,23.754511,38.059318
894,849,23.820848,38.076789
895,849,23.820816,37.844672
896,849,23.840931,38.130821
897,849,23.825908,38.11447
898,849,23.957939,38.008647
899,849,23.81801,38.089084
900,849,23.812754,38.077354
901,849,23.78655,38.009956
903,849,23.764585,38.107105
905,849,23.806368,38.041152
906,849,23.872002,37.989822
908,849,23.881336,37.990054
910,849,23.815554,38.012252
912,849,23.845514,38.139441
913,849,23.83567,38.059165
914,849,23.840819,38.131308
915,849,23.753834,37.980003
916,849,23.909111,37.868888
917,849,23.840925,38.131152
920,849,23.843651,38.022391
