863,873,23.821512,38.091895
864,873,23.837126,38.012413
865,873,23.872,37.994075
866,873,23.850067,37.997706
867,873,23.924734,37.967597
870,873,23.837313,38.045066
870,873,23.837313,38.045066
872,873,23.752426,38.095164
874,873,23.761555,37.987144
876,873,23.731451,38.078609
878,873,23.757546,38.090449
879,873,23.800043,38.007083
882,873,23.840996,38.131083
883,873,23.896529,37.902244
884,873,23.881388,37.990051
885,873,23.891557,38.010402
887,873,23.860471,38.019206
888,873,23.8696,38.208263
889,873,23.852768,38.037181
891,873,23.881216,37.989772
892,873,23.86552,37.998489
893,873,23.787337,38.086207
894,873,23.839272,38.046775
895,873,23.852967,37.867488
896,873,23.812763,38.088264
897,873,23.831538,38.119426
898,873,23.781578,37.980934
899,873,23.821102,38.075381
900,873,23.749235,38.050235
901,873,23.855735,38.010566
903,873,23.765228,38.112273
905,873,23.8086,38.040824
906,873,23.868342,37.996959
908,873,23.988946,38.043853
910,873,23.908747,37.869594
912,873,23.811357,38.102828
913,873,23.833631,38.049411
914,873,23.836477,38.125121
915,873,23.799014,38.01456
916,873,23.909617,37.869319
917,873,23.834131,38.045104
920,873,23.887362,38.002071
